date,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,latitude,longitude
2022-02-28,60.2,45.0,52.0,51.2,47.8,86.5,10.0,0.002,0,7.0,1025.8,74.9,6.3,135.6,11.9,5,41.449721999999994,-8.43569
2022-03-01,57.9,50.0,53.2,53.2,50.5,90.7,10.0,0.33799999999999997,0,11.4,1024.6,78.0,5.9,98.1,7.0,5,41.5549,-8.296389
2022-03-02,55.4,46.8,51.7,51.3,48.4,88.8,10.0,0.034,0,6.3,1024.9,74.2,6.2,52.0,3.7,2,41.650791,-8.4067
2022-03-03,56.2,46.6,51.7,50.7,46.1,81.8,10.0,0.8,0,24.3,1020.9,66.6,6.3,162.8,11.8,7,41.449721999999994,-8.296389
2022-03-04,55.7,39.9,47.5,45.1,38.5,72.0,10.0,0.0,0,17.2,1024.8,32.3,7.2,180.9,13.1,7,41.5549,-8.296389
2022-03-05,56.2,40.7,46.6,44.3,39.7,78.0,10.0,0.003,0,11.2,1018.4,45.4,7.1,158.8,11.4,6,41.653315,-8.4067
2022-03-06,56.4,39.8,47.6,45.4,36.0,65.3,10.0,0.0,0,12.0,1016.8,51.5,7.2,179.4,12.7,7,41.449721999999994,-8.58779
2022-03-07,55.7,37.5,47.4,45.4,37.7,69.8,10.0,0.109,0,10.1,1013.1,43.7,8.7,190.2,14.9,7,41.650791,-8.296389
2022-03-08,56.8,45.7,51.1,49.9,46.5,84.8,10.0,0.456,0,16.2,1015.7,53.9,6.8,183.1,15.8,7,41.650791,-8.4067
2022-03-09,57.2,47.1,52.0,52.0,50.0,93.1,10.0,0.75,0,19.3,1017.0,83.8,5.3,61.8,5.3,3,41.5549,-8.4067
2022-03-10,57.6,46.3,53.4,52.7,51.6,93.6,10.0,0.314,0,19.7,1015.1,88.4,5.3,27.3,2.4,2,41.449721999999994,-8.43569
2022-03-11,56.6,45.3,52.7,52.6,47.5,82.7,10.0,0.514,0,12.3,1013.4,58.8,6.9,139.3,12.0,6,41.449721999999994,-8.296389
2022-03-12,55.7,44.5,50.5,48.9,47.6,89.8,10.0,0.603,0,12.5,1013.1,70.5,5.9,14.1,1.2,1,41.653315,-8.4067
2022-03-13,55.5,42.2,48.7,47.0,44.7,86.4,10.0,0.326,0,15.9,1013.4,63.6,6.5,145.5,12.6,6,41.653315,-8.296389
2022-03-14,57.4,45.2,50.3,48.8,44.1,80.0,10.0,0.024,0,9.7,1009.6,59.6,7.1,99.3,8.5,4,41.650791,-8.58779
2022-03-15,61.8,42.4,53.4,52.5,48.8,85.1,10.0,0.002,0,7.7,1012.2,46.4,5.9,206.3,17.7,7,41.449721999999994,-8.58779
2022-03-16,60.3,53.4,56.2,56.2,50.6,82.2,10.0,0.0,0,16.9,1017.7,90.4,6.2,200.3,17.4,7,41.5549,-8.43569
2022-03-17,61.5,49.7,54.2,53.9,42.5,65.1,10.0,0.0,0,9.4,1024.3,65.8,8.1,211.5,18.1,8,41.449721999999994,-8.58779
2022-03-18,66.2,45.0,54.5,53.2,40.0,59.1,10.0,0.0,0,11.2,1023.6,10.4,8.3,216.0,18.6,8,41.650791,-8.58779
2022-03-19,67.3,49.2,57.3,56.9,45.5,66.0,10.0,0.0,0,9.8,1020.3,49.9,8.2,138.5,11.8,8,41.653315,-8.43569
2022-03-20,65.5,53.3,58.5,58.5,45.8,63.6,10.0,0.001,0,10.4,1015.7,82.1,7.9,141.4,12.1,5,41.650791,-8.58779
2022-03-21,62.6,50.8,55.7,55.7,48.9,78.9,10.0,0.043,0,8.8,1015.2,60.5,7.9,146.8,12.5,7,41.653315,-8.296389
2022-03-22,58.1,52.0,54.5,54.5,50.9,88.0,10.0,0.258,0,11.2,1015.9,75.9,7.3,84.6,7.2,5,41.650791,-8.4067
2022-03-23,63.4,51.1,55.7,55.7,49.6,81.1,10.0,0.254,0,11.3,1016.1,76.7,7.5,93.6,8.0,5,41.449721999999994,-8.296389
2022-03-24,67.4,49.9,58.9,58.8,45.0,60.7,10.0,0.0,0,10.4,1016.2,64.7,7.7,227.6,19.7,7,41.449721999999994,-8.296389
2022-03-25,65.4,56.8,60.6,60.6,49.4,67.2,10.0,0.002,0,9.2,1015.2,73.2,7.0,124.0,10.8,5,41.650791,-8.296389
2022-03-26,66.2,54.2,58.9,58.9,50.3,74.1,10.0,0.0,0,7.4,1016.1,84.9,6.8,157.4,13.6,7,41.449721999999994,-8.43569
2022-03-27,68.5,51.1,58.9,58.9,48.6,70.2,10.0,0.0,0,8.7,1018.8,41.6,6.7,226.0,18.6,7,41.449721999999994,-8.58779
2022-03-28,68.0,54.0,60.0,60.0,48.9,67.6,10.0,0.0,0,7.2,1016.2,86.8,6.7,177.3,15.3,6,41.653315,-8.43569
2022-03-29,62.4,53.6,57.8,57.8,51.4,79.6,10.0,0.013000000000000001,0,14.0,1010.2,64.6,6.4,235.2,20.2,8,41.449721999999994,-8.58779
2022-03-30,59.4,46.5,53.2,52.4,46.1,77.3,10.0,0.0,0,13.2,1009.7,27.4,6.8,254.6,22.2,8,41.5549,-8.4067
2022-03-31,58.0,50.9,53.6,53.6,49.1,85.0,10.0,0.129,0,14.8,1010.9,70.1,7.0,192.9,16.4,6,41.650791,-8.43569
2022-04-01,58.9,42.0,50.6,48.2,34.8,58.1,10.0,0.0,0,13.3,1018.3,15.8,7.9,272.0,23.4,9,41.650791,-8.4067
2022-04-02,58.8,39.3,49.4,47.4,31.7,51.7,10.0,0.0,0,11.3,1020.1,19.3,6.9,275.0,23.8,9,41.650791,-8.58779
2022-04-03,60.5,41.9,50.2,47.9,31.6,50.2,10.0,0.008,0,12.4,1017.1,19.1,8.3,232.6,20.0,9,41.5549,-8.296389
2022-04-04,61.2,39.8,49.9,47.3,26.8,42.0,10.0,0.0,0,16.0,1015.5,19.2,7.8,275.7,23.9,9,41.653315,-8.58779
2022-04-05,59.1,42.1,50.3,48.2,31.7,49.8,10.0,0.0,0,12.0,1014.2,72.7,8.3,234.3,20.4,8,41.5549,-8.43569
2022-04-06,59.6,43.7,51.3,50.1,44.1,77.5,10.0,0.0,0,14.5,1017.6,42.2,7.4,268.3,23.2,9,41.5549,-8.43569
2022-04-07,59.5,51.7,55.6,55.6,49.5,80.2,10.0,0.0,0,10.5,1022.4,88.5,7.4,144.7,12.7,6,41.650791,-8.58779
2022-04-08,56.7,52.9,55.6,55.6,54.0,94.3,10.0,0.001,0,14.0,1019.1,93.1,4.5,31.0,2.9,2,41.449721999999994,-8.4067
2022-04-09,62.2,47.7,54.5,54.1,51.0,88.7,10.0,0.601,0,7.3,1017.9,75.0,4.5,248.9,21.5,8,41.653315,-8.58779
2022-04-10,64.9,55.0,58.9,58.9,53.3,82.0,10.0,0.0,0,11.0,1008.9,64.4,7.2,267.0,22.8,9,41.653315,-8.58779
2022-04-11,60.2,53.6,56.0,56.0,52.7,89.0,10.0,0.39799999999999996,0,15.1,1002.7,75.1,6.1,155.5,13.3,8,41.5549,-8.296389
2022-04-12,60.2,52.3,55.4,55.4,52.4,89.9,10.0,0.643,0,10.9,1007.6,79.5,5.7,210.8,18.2,8,41.653315,-8.58779
2022-04-13,61.3,52.0,55.9,55.9,52.4,88.5,10.0,0.066,0,12.3,1017.0,61.1,6.9,207.3,17.9,9,41.650791,-8.58779
2022-04-14,62.0,47.4,54.6,54.3,50.7,87.5,10.0,0.002,0,13.4,1020.4,34.8,6.6,274.6,23.9,9,41.650791,-8.4067
2022-04-15,64.6,46.9,56.0,55.9,51.0,84.4,10.0,0.0,0,8.4,1022.4,17.5,6.6,277.1,23.9,9,41.650791,-8.296389
2022-04-16,62.7,50.5,56.6,56.6,53.0,88.1,10.0,0.0,0,13.6,1023.1,68.3,5.0,292.0,25.3,9,41.650791,-8.4067
2022-04-17,66.3,52.4,58.1,58.1,53.2,84.5,10.0,0.0,0,12.6,1020.3,67.4,5.7,246.3,21.4,8,41.650791,-8.58779
2022-04-18,63.4,48.6,56.3,56.2,48.3,75.4,10.0,0.0,0,19.0,1017.8,22.7,6.8,297.9,25.7,9,41.650791,-8.43569
2022-04-19,59.9,48.2,53.0,51.1,42.2,67.2,10.0,0.0,0,21.4,1018.9,32.7,7.2,298.7,25.8,9,41.5549,-8.43569
2022-04-20,59.6,44.3,52.0,50.4,41.2,67.4,10.0,0.0,0,23.3,1016.7,30.7,7.5,304.8,26.5,9,41.5549,-8.4067
2022-04-21,57.6,45.1,50.8,50.2,44.6,79.5,10.0,0.561,0,10.4,1010.0,66.7,6.9,175.3,15.1,8,41.650791,-8.4067
2022-04-22,54.6,45.7,49.5,48.6,46.2,88.6,10.0,0.69,0,8.4,996.8,74.4,6.8,213.4,18.5,8,41.650791,-8.58779
2022-04-23,58.7,45.0,51.0,50.7,46.0,84.1,10.0,0.267,0,9.7,1004.5,65.8,6.0,297.1,25.7,9,41.650791,-8.58779
2022-04-24,60.8,49.1,54.5,54.5,50.3,86.0,10.0,0.10400000000000001,0,8.2,1013.0,61.9,7.0,196.1,16.9,8,41.449721999999994,-8.4067
2022-04-25,64.9,46.7,56.0,55.5,48.5,78.0,10.0,0.0,0,8.8,1011.9,52.4,6.2,300.2,25.8,9,41.5549,-8.58779
2022-04-26,61.8,52.2,56.8,56.8,52.3,85.0,10.0,0.111,0,9.8,1012.6,76.6,7.3,218.8,18.8,9,41.5549,-8.58779
2022-04-27,61.8,53.5,57.3,57.3,53.9,88.8,10.0,0.013999999999999999,0,8.6,1017.5,66.7,7.1,258.2,22.3,8,41.449721999999994,-8.4067
2022-04-28,68.4,47.7,58.2,58.1,51.8,80.9,10.0,0.0,0,12.8,1021.9,30.4,6.3,312.4,26.9,9,41.653315,-8.4067
2022-04-29,70.9,54.8,63.1,63.1,51.7,67.8,10.0,0.0,0,10.2,1024.1,8.2,7.3,313.3,26.9,9,41.5549,-8.296389
2022-04-30,66.8,54.2,59.9,59.9,53.7,80.3,10.0,0.0,0,9.8,1023.5,15.8,6.5,315.3,27.0,9,41.650791,-8.296389
2022-05-01,60.5,51.7,56.2,56.2,49.6,79.1,10.0,0.0,0,11.3,1022.5,87.6,6.9,276.0,24.0,9,41.5549,-8.43569
2022-05-02,62.8,50.4,57.1,57.1,49.1,75.3,10.0,0.004,0,16.6,1015.9,51.2,7.3,304.5,26.4,9,41.449721999999994,-8.58779
2022-05-03,69.5,48.4,60.0,59.8,48.0,65.6,10.0,0.0,0,12.5,1014.5,41.4,7.8,216.9,18.6,8,41.449721999999994,-8.4067
2022-05-04,69.1,52.6,62.2,62.2,49.1,63.3,10.0,0.0,0,11.7,1017.9,26.1,7.8,322.4,28.1,9,41.653315,-8.296389
2022-05-05,69.8,52.9,62.0,62.0,51.6,70.1,10.0,0.0,0,8.1,1021.6,10.7,7.4,319.9,27.8,9,41.650791,-8.58779
2022-05-06,67.8,52.2,60.6,60.6,52.7,76.4,10.0,0.0,0,7.7,1022.5,19.8,6.8,323.0,27.8,10,41.449721999999994,-8.58779
2022-05-07,69.6,51.4,61.3,61.3,52.1,73.4,10.0,0.001,0,9.0,1020.9,53.6,5.7,300.6,25.8,9,41.449721999999994,-8.296389
2022-05-08,73.4,54.4,64.2,64.2,50.9,63.0,10.0,0.0,0,11.0,1019.4,54.9,6.9,320.1,27.4,9,41.653315,-8.296389
2022-05-09,69.4,54.8,61.5,61.5,54.9,79.8,10.0,0.0,0,8.5,1020.2,53.4,4.9,323.1,27.9,9,41.5549,-8.4067
2022-05-10,65.5,52.3,58.9,58.9,53.5,82.7,10.0,0.0,0,9.1,1020.5,41.1,5.1,336.2,29.2,10,41.449721999999994,-8.58779
2022-05-11,66.8,52.9,59.3,59.3,53.0,80.6,10.0,0.0,0,12.2,1018.8,55.2,6.5,336.6,29.4,10,41.449721999999994,-8.4067
2022-05-12,70.3,54.5,62.1,62.1,55.2,79.3,10.0,0.0,0,8.7,1017.8,77.9,6.8,309.8,26.8,9,41.650791,-8.43569
2022-05-13,73.5,54.4,64.2,64.2,53.8,71.1,10.0,0.0,0,8.7,1019.0,41.0,7.0,323.3,27.9,9,41.5549,-8.58779
2022-05-14,85.2,59.1,68.6,68.6,55.0,63.3,10.0,0.10800000000000001,0,12.4,1013.5,64.3,6.8,295.1,25.7,9,41.650791,-8.296389
2022-05-15,66.0,59.4,62.8,62.8,58.4,85.9,10.0,0.098,0,14.0,1014.1,80.4,6.2,257.9,22.3,8,41.650791,-8.58779
2022-05-16,68.2,59.6,62.9,62.9,59.9,90.2,10.0,0.425,0,14.9,1018.0,88.1,5.7,169.5,14.7,8,41.449721999999994,-8.43569
2022-05-17,66.8,61.7,63.8,63.8,61.1,91.2,10.0,0.14400000000000002,0,12.2,1019.7,89.1,5.4,146.2,12.7,6,41.653315,-8.4067
2022-05-18,66.4,55.4,62.1,62.1,58.2,88.1,10.0,0.004,0,7.3,1018.7,80.4,6.6,205.0,17.8,7,41.5549,-8.4067
2022-05-19,67.9,49.2,59.5,59.5,53.7,82.3,10.0,0.0,0,11.4,1018.3,53.7,7.1,314.3,27.4,9,41.5549,-8.58779
2022-05-20,77.9,53.3,67.0,67.0,58.8,76.6,10.0,0.0,0,9.2,1017.6,50.9,6.9,307.4,26.5,10,41.5549,-8.296389
2022-05-21,76.8,63.3,71.2,71.2,61.0,70.8,15.0,0.017,0,10.2,1013.0,76.7,6.7,115.5,9.8,6,41.5549,-8.296389
2022-05-22,67.5,60.3,63.0,63.0,60.0,90.2,10.0,0.168,0,8.3,1014.4,85.3,5.9,134.2,11.8,6,41.650791,-8.58779
2022-05-23,64.3,56.0,59.9,59.9,55.0,84.6,10.0,0.066,0,14.5,1016.1,67.2,6.6,222.2,19.3,8,41.650791,-8.58779
2022-05-24,63.8,50.0,57.2,57.1,49.6,76.8,10.0,0.003,0,14.3,1018.0,44.6,7.8,236.3,20.4,8,41.5549,-8.43569
2022-05-25,69.0,49.4,60.5,60.5,50.4,70.8,10.0,0.0,0,14.7,1022.8,50.1,7.6,343.2,29.8,10,41.449721999999994,-8.4067
2022-05-26,77.1,59.2,68.3,68.3,52.6,58.4,10.0,0.0,0,12.4,1022.5,3.2,8.1,349.0,30.2,10,41.449721999999994,-8.296389
2022-05-27,88.4,66.0,75.5,74.9,51.7,45.8,10.0,0.0,0,10.7,1017.9,21.1,7.2,353.8,30.6,10,41.5549,-8.43569
2022-05-28,81.7,64.3,73.6,73.5,49.6,44.2,10.0,0.0,0,10.9,1012.1,41.4,7.6,349.8,30.1,10,41.5549,-8.43569
2022-05-29,67.2,60.2,63.7,63.7,56.9,78.9,10.0,0.0,0,8.0,1009.6,80.0,6.5,327.3,28.2,9,41.653315,-8.43569
2022-05-30,66.7,60.3,63.1,63.1,56.7,80.1,10.0,0.003,0,7.0,1010.3,85.9,7.4,166.8,14.5,7,41.653315,-8.296389
2022-05-31,68.3,61.8,64.6,64.6,60.5,86.4,10.0,0.364,0,6.1,1011.5,82.9,6.1,132.3,11.6,6,41.653315,-8.58779
2022-06-01,68.6,61.8,65.2,65.2,60.1,84.1,10.0,0.35700000000000004,0,11.7,1012.8,70.9,7.0,234.9,20.2,8,41.5549,-8.58779
2022-06-02,70.2,59.8,64.7,64.7,57.7,78.7,10.0,0.138,0,9.9,1013.1,55.3,7.1,315.3,27.1,9,41.650791,-8.296389
2022-06-03,71.4,57.7,64.4,64.4,57.9,80.3,10.0,0.036000000000000004,0,10.2,1013.3,68.1,7.4,198.7,17.1,8,41.5549,-8.58779
2022-06-04,68.9,59.2,63.9,63.9,59.8,86.8,10.0,0.201,0,8.1,1016.3,53.3,6.3,332.3,28.9,9,41.650791,-8.58779
2022-06-05,67.5,55.8,62.3,62.3,55.9,80.3,10.0,0.0,0,8.9,1022.2,60.4,7.3,332.0,28.8,9,41.449721999999994,-8.58779
2022-06-06,68.5,56.5,62.2,62.2,58.3,87.5,10.0,0.023,0,7.0,1021.9,79.2,6.6,132.7,11.4,5,41.650791,-8.58779
2022-06-07,69.9,53.9,63.4,63.4,57.7,82.7,10.0,0.0,0,8.8,1021.5,52.7,6.8,330.2,28.2,10,41.650791,-8.43569
2022-06-08,65.7,63.0,64.2,64.2,63.3,97.0,10.0,0.292,0,6.1,1020.6,92.0,3.9,43.7,3.6,1,41.650791,-8.4067
2022-06-09,74.2,61.9,67.5,67.5,62.9,85.9,10.0,0.0,0,12.0,1020.6,62.5,7.3,349.0,30.3,10,41.449721999999994,-8.43569
2022-06-10,77.0,62.6,69.7,69.7,62.1,77.8,30.0,0.0,0,12.1,1018.1,38.0,7.0,345.6,29.7,10,41.653315,-8.43569
2022-06-11,79.2,60.6,70.0,70.0,61.6,75.9,60.0,0.0,0,9.9,1016.7,16.4,6.8,346.2,30.0,10,41.650791,-8.43569
2022-06-12,79.2,62.2,70.5,70.5,62.7,77.5,30.0,0.0,0,6.9,1015.5,19.4,6.7,348.2,30.1,10,41.653315,-8.296389
2022-06-13,83.3,63.7,73.7,74.3,62.5,69.9,30.0,0.0,0,6.0,1013.6,12.4,7.3,350.0,30.2,9,41.449721999999994,-8.58779
2022-06-14,71.8,61.0,67.4,67.4,62.2,84.0,10.0,0.0,0,7.6,1013.7,55.5,5.7,332.6,28.8,9,41.5549,-8.43569
2022-06-15,82.1,59.4,68.2,68.3,61.9,81.4,10.0,0.18100000000000002,0,14.9,1014.4,50.6,6.3,270.0,23.3,9,41.5549,-8.43569
2022-06-16,75.4,64.6,68.8,68.8,63.2,82.6,15.0,0.035,0,9.6,1016.6,61.3,6.7,163.8,14.0,7,41.650791,-8.4067
2022-06-17,72.8,61.4,66.0,66.0,61.4,85.6,10.0,0.0,0,7.3,1017.2,57.2,6.4,290.2,25.2,8,41.449721999999994,-8.58779
2022-06-18,70.3,61.2,64.8,64.8,60.7,87.2,10.0,0.001,0,8.2,1014.5,72.8,6.4,272.1,23.6,9,41.449721999999994,-8.296389
2022-06-19,66.6,56.9,61.7,61.7,57.1,85.4,10.0,0.096,0,16.0,1012.3,65.4,6.5,281.2,24.1,8,41.5549,-8.58779
2022-06-20,64.4,51.3,58.8,58.8,53.4,82.7,10.0,0.0,0,8.0,1014.4,58.4,7.3,267.2,23.1,9,41.5549,-8.58779
2022-06-21,65.3,56.3,60.1,60.1,57.0,89.8,10.0,0.225,0,8.0,1012.8,75.7,6.2,166.2,14.3,6,41.5549,-8.296389
2022-06-22,66.5,58.1,61.9,61.9,58.2,88.1,10.0,0.068,0,10.9,1012.0,65.8,7.1,276.4,23.8,9,41.449721999999994,-8.296389
2022-06-23,63.2,57.5,60.0,60.0,57.5,91.7,10.0,0.4,0,6.2,1015.5,75.5,6.1,125.2,10.9,6,41.653315,-8.43569
2022-06-24,67.5,55.9,61.7,61.7,57.2,85.9,10.0,0.191,0,9.3,1017.5,78.6,6.7,218.9,18.8,8,41.653315,-8.4067
2022-06-25,65.1,53.8,60.2,60.2,52.9,77.9,10.0,0.031,0,9.6,1016.3,49.3,7.3,310.0,26.9,10,41.650791,-8.43569
2022-06-26,65.1,51.1,58.6,58.6,49.6,73.1,10.0,0.0,0,15.9,1016.8,31.5,7.5,346.4,29.9,10,41.653315,-8.4067
2022-06-27,68.4,49.9,60.0,59.9,50.3,71.6,10.0,0.0,0,15.7,1020.9,7.4,7.7,361.7,31.2,10,41.653315,-8.58779
2022-06-28,68.7,50.6,60.6,60.6,52.9,77.0,10.0,0.0,0,13.4,1021.1,15.1,7.4,357.8,30.8,10,41.650791,-8.4067
2022-06-29,66.9,57.4,61.7,61.7,54.4,78.1,10.0,0.027000000000000003,0,15.5,1018.9,59.0,7.1,298.5,25.7,10,41.5549,-8.58779
2022-06-30,66.4,53.3,60.6,60.6,50.5,70.3,10.0,0.0,0,15.5,1018.6,36.4,8.3,339.8,29.3,10,41.653315,-8.43569
2022-07-01,72.3,53.2,63.2,63.2,54.0,73.5,10.0,0.0,0,14.0,1017.4,0.2,8.0,356.4,30.7,10,41.650791,-8.58779
2022-07-02,73.6,56.7,64.5,64.5,58.1,80.5,10.0,0.0,0,7.3,1016.1,36.4,6.6,325.1,28.0,9,41.653315,-8.43569
2022-07-03,76.1,60.4,66.9,66.9,61.8,84.6,10.0,0.17,0,6.9,1016.5,63.5,6.8,313.4,27.1,9,41.449721999999994,-8.4067
2022-07-04,70.7,60.7,65.2,65.2,61.5,88.3,10.0,0.001,0,6.9,1017.5,66.9,5.4,341.9,29.6,9,41.653315,-8.43569
2022-07-05,73.6,60.3,66.8,66.8,61.2,83.2,30.0,0.076,0,6.6,1017.3,26.4,5.5,343.7,29.6,10,41.449721999999994,-8.296389
2022-07-06,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10,41.449721999999994,-8.296389
2022-07-07,87.4,71.3,78.6,77.9,55.0,46.3,10.0,0.0,0,12.3,1022.3,2.2,8.0,353.5,30.6,10,41.653315,-8.296389
2022-07-08,91.6,71.7,80.0,79.1,53.5,41.9,10.0,0.0,0,12.3,1021.2,0.0,7.3,359.3,30.9,10,41.653315,-8.296389
2022-07-09,87.8,68.1,78.9,78.2,56.6,48.7,10.0,0.0,0,10.8,1019.1,0.0,6.6,358.0,30.8,10,41.5549,-8.43569
2022-07-10,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10,41.449721999999994,-8.296389
2022-07-11,72.6,59.2,64.6,64.6,58.4,81.1,10.0,0.0,0,10.6,1014.9,62.2,6.1,330.5,28.5,9,41.653315,-8.58779
2022-07-12,97.7,64.1,83.2,82.8,59.5,49.6,10.0,0.0,0,8.9,1014.4,44.6,6.8,333.4,28.8,10,41.650791,-8.4067
2022-07-13,97.4,74.8,84.9,84.3,58.1,41.6,10.0,0.0,0,9.0,1016.8,63.4,6.5,265.8,23.0,8,41.449721999999994,-8.4067
2022-07-14,89.9,72.0,82.2,82.0,59.1,46.4,10.0,0.0,0,8.0,1015.6,66.9,6.3,300.7,26.0,8,41.449721999999994,-8.43569
2022-07-15,79.1,65.6,72.2,72.2,62.5,72.2,10.0,0.003,0,6.7,1013.4,69.7,6.4,306.1,26.6,8,41.650791,-8.58779
2022-07-16,74.1,62.0,67.1,67.1,62.1,84.6,10.0,0.0,0,8.2,1015.0,73.2,4.6,321.0,27.7,9,41.650791,-8.43569
2022-07-17,78.0,62.0,68.0,68.0,61.8,81.3,10.0,0.0,0,7.3,1015.1,58.2,5.6,332.8,28.9,9,41.449721999999994,-8.4067
2022-07-18,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9,41.449721999999994,-8.296389
2022-07-19,72.0,63.2,67.2,67.2,61.8,83.4,10.0,0.005,0,11.1,1019.6,58.0,6.6,289.0,25.0,8,41.5549,-8.43569
2022-07-20,77.8,57.9,68.4,68.4,59.5,75.4,10.0,0.0,0,11.9,1019.7,24.4,7.1,346.5,29.9,10,41.449721999999994,-8.58779
2022-07-21,74.7,62.4,67.8,67.8,62.4,83.4,10.0,0.0,0,8.1,1017.4,48.0,5.6,342.0,29.6,10,41.653315,-8.43569
2022-07-22,79.0,62.7,68.9,68.9,61.5,79.1,10.0,0.0,0,12.2,1017.7,55.2,6.3,331.8,28.5,10,41.449721999999994,-8.43569
2022-07-23,78.2,60.1,68.7,68.7,59.5,74.0,10.0,0.0,0,9.0,1017.3,0.2,6.6,335.3,28.9,9,41.5549,-8.296389
2022-07-24,72.2,61.8,66.1,66.1,60.4,82.7,10.0,0.0,0,11.0,1019.1,61.3,6.2,335.3,28.7,9,41.449721999999994,-8.296389
2022-07-25,76.2,56.5,67.1,67.1,59.1,76.9,10.0,0.0,0,14.6,1021.1,23.7,7.0,328.0,28.3,9,41.5549,-8.4067
2022-07-26,76.1,61.9,68.5,68.5,59.1,73.5,10.0,0.0,0,13.2,1019.2,7.4,7.0,333.7,28.7,9,41.650791,-8.43569
2022-07-27,74.0,56.8,65.1,65.1,57.3,77.4,10.0,0.0,0,15.3,1016.7,8.4,6.7,332.2,28.6,9,41.449721999999994,-8.4067
2022-07-28,71.0,57.5,65.0,65.0,58.6,80.4,10.0,0.0,0,14.2,1016.3,42.9,6.7,321.8,27.8,9,41.5549,-8.4067
2022-07-29,78.5,59.0,69.0,69.0,61.0,77.2,10.0,0.0,0,13.8,1016.5,19.7,7.0,325.2,28.1,9,41.650791,-8.43569
2022-07-30,89.2,64.2,77.2,77.3,60.8,59.9,10.0,0.0,0,10.2,1015.3,2.5,7.3,327.2,28.2,9,41.653315,-8.296389
2022-07-31,87.9,65.4,76.5,76.6,61.3,61.9,10.0,0.0,0,8.0,1015.2,0.0,6.6,327.0,28.2,9,41.449721999999994,-8.4067
